0.151,0.51078,0.49393,0.51983
0.152,0.51084,0.49391,0.51983
0.153,0.51089,0.4939,0.51983
0.154,0.51094,0.49388,0.51982
0.155,0.51099,0.49386,0.51982
0.156,0.51105,0.49385,0.51982
0.157,0.5111,0.49383,0.51982
0.158,0.51115,0.49381,0.51981
0.159,0.51121,0.4938,0.51981
0.16,0.51126,0.49378,0.51981
0.161,0.51131,0.49376,0.51981
0.162,0.51136,0.49375,0.5198
0.163,0.51142,0.49373,0.5198
0.164,0.51147,0.49371,0.5198
0.165,0.51152,0.4937,0.5198
0.166,0.51157,0.49368,0.51979
0.167,0.51163,0.49367,0.51979
0.168,0.51168,0.49365,0.51979
0.169,0.51173,0.49363,0.51979
0.17,0.51179,0.49362,0.51978
0.171,0.51184,0.4936,0.51978
0.172,0.51189,0.49358,0.51978
0.173,0.51194,0.49357,0.51978
0.174,0.512,0.49355,0.51977
0.175,0.51205,0.49353,0.51977
0.176,0.5121,0.49352,0.51977
0.177,0.51215,0.4935,0.51977
0.178,0.51221,0.49349,0.51976
0.179,0.51226,0.49347,0.51976
0.18,0.51231,0.49345,0.51976
0.181,0.51236,0.49344,0.51976
0.182,0.51242,0.49342,0.51975
0.183,0.51247,0.4934,0.51975
0.184,0.51252,0.49339,0.51975
0.185,0.51257,0.49337,0.51974
0.186,0.51263,0.49335,0.51974
0.187,0.51268,0.49334,0.51974
0.188,0.51273,0.49332,0.51974
0.189,0.51278,0.49331,0.51973
0.19,0.51284,0.49329,0.51973
0.191,0.51289,0.49327,0.51973
0.192,0.51294,0.49326,0.51973
0.193,0.51299,0.49324,0.51972
0.194,0.51305,0.49322,0.51972
0.195,0.5131,0.49321,0.51972
0.196,0.51315,0.49319,0.51971
0.197,0.5132,0.49317,0.51971
0.198,0.51326,0.49316,0.51971
0.199,0.51331,0.49314,0.5197
0.2,0.51336,0.49313,0.5197
0.201,0.51341,0.49311,0.5197
0.202,0.51347,0.49309,0.5197
0.203,0.51352,0.49308,0.51969
0.204,0.51357,0.49306,0.51969
0.205,0.51362,0.49304,0.51969
0.206,0.51368,0.49303,0.51968
0.207,0.51373,0.49301,0.51968
0.208,0.51378,0.493,0.51968
0.209,0.51383,0.49298,0.51967
0.21,0.51389,0.49296,0.51967
0.211,0.51394,0.49295,0.51967
0.212,0.51399,0.49293,0.51967
0.213,0.51404,0.49291,0.51966
0.214,0.5141,0.4929,0.51966
0.215,0.51415,0.49288,0.51966
0.216,0.5142,0.49287,0.51965
0.217,0.51425,0.49285,0.51965
0.218,0.51431,0.49283,0.51965
0.219,0.51436,0.49282,0.51964
0.22,0.51441,0.4928,0.51964
0.221,0.51446,0.49278,0.51964
0.222,0.51452,0.49277,0.51963
0.223,0.51457,0.49275,0.51963
0.224,0.51462,0.49274,0.51963
0.225,0.51467,0.49272,0.51962
0.226,0.51472,0.4927,0.51962
0.227,0.51478,0.49269,0.51962
0.228,0.51483,0.49267,0.51961
0.229,0.51488,0.49266,0.51961
0.23,0.51493,0.49264,0.51961
0.231,0.51499,0.49262,0.5196
0.232,0.51504,0.49261,0.5196
0.233,0.51509,0.49259,0.5196
0.234,0.51514,0.49257,0.51959
0.235,0.5152,0.49256,0.51959
0.236,0.51525,0.49254,0.51959
0.237,0.5153,0.49253,0.51958
0.238,0.51535,0.49251,0.51958
0.239,0.5154,0.49249,0.51958
0.24,0.51546,0.49248,0.51957
0.241,0.51551,0.49246,0.51957
0.242,0.51556,0.49245,0.51956
0.243,0.51561,0.49243,0.51956
0.244,0.51567,0.49241,0.51956
0.245,0.51572,0.4924,0.51955
0.246,0.51577,0.49238,0.51955
0.247,0.51582,0.49236,0.51955
0.248,0.51587,0.49235,0.51954
0.249,0.51593,0.49233,0.51954
0.25,0.51598,0.49232,0.51954
0.251,0.51603,0.4923,0.51953
0.252,0.51608,0.49228,0.51953
0.253,0.51613,0.49227,0.51952
0.254,0.51619,0.49225,0.51952
0.255,0.51624,0.49224,0.51952
0.256,0.51629,0.49222,0.51951
0.257,0.51634,0.4922,0.51951
0.258,0.51639,0.49219,0.51951
0.259,0.51645,0.49217,0.5195
0.26,0.5165,0.49216,0.5195
0.261,0.51655,0.49214,0.51949
0.262,0.5166,0.49212,0.51949
0.263,0.51666,0.49211,0.51949
0.264,0.51671,0.49209,0.51948
0.265,0.51676,0.49208,0.51948
0.266,0.51681,0.49206,0.51947
0.267,0.51686,0.49204,0.51947
0.268,0.51692,0.49203,0.51947
0.269,0.51697,0.49201,0.51946
0.27,0.51702,0.492,0.51946
0.271,0.51707,0.49198,0.51946
0.272,0.51712,0.49196,0.51945
0.273,0.51718,0.49195,0.51945
0.274,0.51723,0.49193,0.51944
0.275,0.51728,0.49192,0.51944
0.276,0.51733,0.4919,0.51944
0.277,0.51738,0.49188,0.51943
0.278,0.51744,0.49187,0.51943
0.279,0.51749,0.49185,0.51942
0.28,0.51754,0.49184,0.51942
0.281,0.51759,0.49182,0.51941
0.282,0.51764,0.4918,0.51941
0.283,0.5177,0.49179,0.51941
0.284,0.51775,0.49177,0.5194
0.285,0.5178,0.49176,0.5194
0.286,0.51785,0.49174,0.51939
0.287,0.5179,0.49172,0.51939
0.288,0.51795,0.49171,0.51939
0.289,0.51801,0.49169,0.51938
0.29,0.51806,0.49168,0.51938
0.291,0.51811,0.49166,0.51937
0.292,0.51816,0.49164,0.51937
0.293,0.51821,0.49163,0.51936
0.294,0.51827,0.49161,0.51936
0.295,0.51832,0.4916,0.51936
0.296,0.51837,0.49158,0.51935
0.297,0.51842,0.49156,0.51935
0.298,0.51847,0.49155,0.51934
0.299,0.51853,0.49153,0.51934
0.3,0.51858,0.49152,0.51933
0.301,0.51863,0.4915,0.51933
0.302,0.51868,0.49148,0.51933
0.303,0.51873,0.49147,0.51932
0.304,0.51878,0.49145,0.51932
0.305,0.51884,0.49144,0.51931
0.306,0.51889,0.49142,0.51931
0.307,0.51894,0.49141,0.5193
0.308,0.51899,0.49139,0.5193
0.309,0.51904,0.49137,0.51929
0.31,0.51909,0.49136,0.51929
0.311,0.51915,0.49134,0.51928
0.312,0.5192,0.49133,0.51928
0.313,0.51925,0.49131,0.51928
0.314,0.51927,0.49131,0.51924
0.315,0.51927,0.49132,0.51918
0.316,0.51926,0.49133,0.51912
0.317,0.51926,0.49134,0.51906
0.318,0.51925,0.49135,0.519
0.319,0.51925,0.49136,0.51894
0.32,0.51924,0.49136,0.51888
0.321,0.51924,0.49137,0.51882
0.322,0.51923,0.49138,0.51876
0.323,0.51923,0.49139,0.51871
0.324,0.51922,0.4914,0.51865
0.325,0.51922,0.49141,0.51859
0.326,0.51922,0.49142,0.51853
0.327,0.51921,0.49143,0.51848
0.328,0.51921,0.49144,0.51842
0.329,0.5192,0.49145,0.51836
0.33,0.5192,0.49146,0.51831
0.331,0.51919,0.49147,0.51825
0.332,0.51919,0.49147,0.5182
0.333,0.51918,0.49148,0.51814
0.334,0.51918,0.49149,0.51809
0.335,0.51917,0.4915,0.51803
0.336,0.51917,0.49151,0.51798
0.337,0.51916,0.49152,0.51792
0.338,0.51916,0.49153,0.51787
0.339,0.51915,0.49154,0.51781
0.34,0.51915,0.49154,0.51776
0.341,0.51914,0.49155,0.51771
0.342,0.51914,0.49156,0.51765
0.343,0.51913,0.49157,0.5176
0.344,0.51913,0.49158,0.51755
0.345,0.51912,0.49159,0.5175
0.346,0.51912,0.4916,0.51744
0.347,0.51911,0.49161,0.51739
0.348,0.51911,0.49161,0.51734
0.349,0.5191,0.49162,0.51729
0.35,0.5191,0.49163,0.51724
0.351,0.51909,0.49164,0.51719
0.352,0.51909,0.49165,0.51714
0.353,0.51908,0.49166,0.51708
0.354,0.51908,0.49166,0.51703
0.355,0.51907,0.49167,0.51698
0.356,0.51907,0.49168,0.51693
0.357,0.51906,0.49169,0.51688
0.358,0.51906,0.4917,0.51684
0.359,0.51905,0.49171,0.51679
0.36,0.51905,0.49171,0.51674
0.361,0.51904,0.49172,0.51669
0.362,0.51904,0.49173,0.51664
0.363,0.51903,0.49174,0.51659
0.364,0.51903,0.49175,0.51654
0.365,0.51902,0.49175,0.5165
0.366,0.51902,0.49176,0.51645
0.367,0.51901,0.49177,0.5164
0.368,0.519,0.49178,0.51635
0.369,0.519,0.49179,0.51631
0.37,0.51899,0.49179,0.51626
0.371,0.51899,0.4918,0.51621
0.372,0.51898,0.49181,0.51617
0.373,0.51898,0.49182,0.51612
0.374,0.51897,0.49183,0.51607
0.375,0.51897,0.49183,0.51603
0.376,0.51896,0.49184,0.51598
0.377,0.51896,0.49185,0.51594
0.378,0.51895,0.49186,0.51589
0.379,0.51895,0.49186,0.51585
0.38,0.51894,0.49187,0.5158
0.381,0.51893,0.49188,0.51576
0.382,0.51893,0.49189,0.51571
0.383,0.51892,0.49189,0.51567
0.384,0.51892,0.4919,0.51562
0.385,0.51891,0.49191,0.51558
0.386,0.51891,0.49192,0.51554
0.387,0.5189,0.49193,0.51549
0.388,0.5189,0.49193,0.51545
0.389,0.51889,0.49194,0.51541
0.39,0.51888,0.49195,0.51536
0.391,0.51888,0.49196,0.51532
0.392,0.51887,0.49196,0.51528
0.393,0.51887,0.49197,0.51523
0.394,0.51886,0.49198,0.51519
0.395,0.51886,0.49199,0.51515
0.396,0.51885,0.49199,0.51511
0.397,0.51885,0.492,0.51507
0.398,0.51884,0.49201,0.51502
0.399,0.51883,0.49201,0.51498
0.4,0.51883,0.49202,0.51494
0.401,0.51882,0.49203,0.5149
0.402,0.51882,0.49204,0.51486
0.403,0.51881,0.49204,0.51482
0.404,0.51881,0.49205,0.51478
0.405,0.5188,0.49206,0.51474
0.406,0.51879,0.49207,0.5147
0.407,0.51879,0.49207,0.51466
0.408,0.51878,0.49208,0.51462
0.409,0.51878,0.49209,0.51458
0.41,0.51877,0.49209,0.51454
0.411,0.51876,0.4921,0.5145
0.412,0.51876,0.49211,0.51446
0.413,0.51875,0.49212,0.51442
0.414,0.51875,0.49212,0.51438
0.415,0.51874,0.49213,0.51434
0.416,0.51874,0.49214,0.5143
0.417,0.51873,0.49214,0.51426
0.418,0.51872,0.49215,0.51422
0.419,0.51872,0.49216,0.51418
0.42,0.51871,0.49217,0.51415
0.421,0.51871,0.49217,0.51411
0.422,0.5187,0.49218,0.51407
0.423,0.51869,0.49219,0.51403
0.424,0.51869,0.49219,0.51399
0.425,0.51868,0.4922,0.51396
0.426,0.51868,0.49221,0.51392
0.427,0.51867,0.49221,0.51388
0.428,0.51866,0.49222,0.51384
0.429,0.51866,0.49223,0.51381
0.43,0.51865,0.49223,0.51377
0.431,0.51865,0.49224,0.51373
0.432,0.51864,0.49225,0.5137
0.433,0.51863,0.49225,0.51366
0.434,0.51863,0.49226,0.51362
0.435,0.51862,0.49227,0.51359
0.436,0.51861,0.49228,0.51355
0.437,0.51861,0.49228,0.51352
0.438,0.5186,0.49229,0.51348
0.439,0.5186,0.4923,0.51344
0.44,0.51859,0.4923,0.51341
0.441,0.51858,0.49231,0.51337
0.442,0.51858,0.49232,0.51334
0.443,0.51857,0.49232,0.5133
0.444,0.51856,0.49233,0.51327
0.445,0.51856,0.49234,0.51323
0.446,0.51855,0.49234,0.5132
0.447,0.51855,0.49235,0.51316
0.448,0.51854,0.49236,0.51313
0.449,0.51853,0.49236,0.51309
0.45,0.51853,0.49237,0.51306
0.451,0.51852,0.49238,0.51303
0.452,0.51851,0.49238,0.51299
0.453,0.51851,0.49239,0.51296
0.454,0.5185,0.49239,0.51292
0.455,0.51849,0.4924,0.51289
0.456,0.51849,0.49241,0.51286
0.457,0.51848,0.49241,0.51282
0.458,0.51848,0.49242,0.51279
0.459,0.51847,0.49243,0.51276
0.46,0.51846,0.49243,0.51272
0.461,0.51846,0.49244,0.51269
0.462,0.51845,0.49245,0.51266
0.463,0.51844,0.49245,0.51262
0.464,0.51844,0.49246,0.51259
0.465,0.51843,0.49247,0.51256
0.466,0.51842,0.49247,0.51253
0.467,0.51842,0.49248,0.51249
0.468,0.51841,0.49249,0.51246
0.469,0.5184,0.49249,0.51243
0.47,0.5184,0.4925,0.5124
0.471,0.51839,0.4925,0.51237
0.472,0.51838,0.49251,0.51233
0.473,0.51838,0.49252,0.5123
0.474,0.51837,0.49252,0.51227
0.475,0.51836,0.49253,0.51224
0.476,0.51836,0.49254,0.51221
0.477,0.51835,0.49254,0.51218
0.478,0.51834,0.49255,0.51214
0.479,0.51834,0.49255,0.51211
0.48,0.51833,0.49256,0.51208
0.481,0.51832,0.49257,0.51205
0.482,0.51832,0.49257,0.51202
0.483,0.51831,0.49258,0.51199
0.484,0.5183,0.49259,0.51196
0.485,0.5183,0.49259,0.51193
0.486,0.51829,0.4926,0.5119
0.487,0.51828,0.4926,0.51187
0.488,0.51828,0.49261,0.51184
0.489,0.51827,0.49262,0.51181
0.49,0.51826,0.49262,0.51178
0.491,0.51826,0.49263,0.51175
0.492,0.51825,0.49264,0.51172
0.493,0.51824,0.49264,0.51169
0.494,0.51824,0.49265,0.51166
0.495,0.51823,0.49265,0.51163
0.496,0.51822,0.49266,0.5116
0.497,0.51822,0.49267,0.51157
0.498,0.51821,0.49267,0.51154
0.499,0.5182,0.49268,0.51151
0.5,0.51819,0.49268,0.51148
0.501,0.51819,0.49269,0.51145
0.502,0.51818,0.4927,0.51143
0.503,0.51817,0.4927,0.5114
0.504,0.51817,0.49271,0.51137
0.505,0.51816,0.49271,0.51134
0.506,0.51815,0.49272,0.51131
0.507,0.51815,0.49273,0.51128
0.508,0.51814,0.49273,0.51125
0.509,0.51813,0.49274,0.51123
0.51,0.51812,0.49274,0.5112
0.511,0.51812,0.49275,0.51117
0.512,0.51811,0.49276,0.51114
0.513,0.5181,0.49276,0.51111
0.514,0.5181,0.49277,0.51109
0.515,0.51809,0.49277,0.51106
0.516,0.51808,0.49278,0.51103
0.517,0.51808,0.49279,0.511
0.518,0.51807,0.49279,0.51098
0.519,0.51806,0.4928,0.51095
0.52,0.51805,0.4928,0.51092
0.521,0.51805,0.49281,0.51089
0.522,0.51804,0.49282,0.51087
0.523,0.51803,0.49282,0.51084
0.524,0.51802,0.49283,0.51081
0.525,0.51802,0.49283,0.51079
0.526,0.51801,0.49284,0.51076
0.527,0.518,0.49285,0.51073
0.528,0.518,0.49285,0.5107
0.529,0.51799,0.49286,0.51068
0.53,0.51798,0.49286,0.51065
0.531,0.51797,0.49287,0.51063
0.532,0.51797,0.49287,0.5106
0.533,0.51796,0.49288,0.51057
0.534,0.51795,0.49289,0.51055
0.535,0.51794,0.49289,0.51052
0.536,0.51794,0.4929,0.51049
0.537,0.51793,0.4929,0.51047
0.538,0.51792,0.49291,0.51044
0.539,0.51792,0.49292,0.51042
0.54,0.51791,0.49292,0.51039
0.541,0.5179,0.49293,0.51037
0.542,0.51789,0.49293,0.51034
0.543,0.51789,0.49294,0.51031
0.544,0.51788,0.49294,0.51029
0.545,0.51787,0.49295,0.51026
0.546,0.51786,0.49296,0.51024
0.547,0.51786,0.49296,0.51021
0.548,0.51785,0.49297,0.51019
0.549,0.51784,0.49297,0.51016
0.55,0.51783,0.49298,0.51014
0.551,0.51783,0.49298,0.51011
0.552,0.51782,0.49299,0.51009
0.553,0.51781,0.493,0.51006
0.554,0.5178,0.493,0.51004
0.555,0.5178,0.49301,0.51001
0.556,0.51779,0.49301,0.50999
0.557,0.51778,0.49302,0.50996
0.558,0.51777,0.49302,0.50994
0.559,0.51777,0.49303,0.50992
0.56,0.51776,0.49304,0.50989
0.561,0.51775,0.49304,0.50987
0.562,0.51774,0.49305,0.50984
0.563,0.51774,0.49305,0.50982
0.564,0.51773,0.49306,0.50979
0.565,0.51772,0.49306,0.50977
0.566,0.51771,0.49307,0.50975
0.567,0.5177,0.49307,0.50972
0.568,0.5177,0.49308,0.5097
0.569,0.51769,0.49309,0.50968
0.57,0.51768,0.49309,0.50965
0.571,0.51767,0.4931,0.50963
0.572,0.51767,0.4931,0.50961
0.573,0.51766,0.49311,0.50958
0.574,0.51765,0.49311,0.50956
0.575,0.51764,0.49312,0.50954
0.576,0.51764,0.49312,0.50951
0.577,0.51763,0.49313,0.50949
0.578,0.51762,0.49314,0.50947
0.579,0.51761,0.49314,0.50944
0.58,0.5176,0.49315,0.50942
0.581,0.5176,0.49315,0.5094
0.582,0.51759,0.49316,0.50937
0.583,0.51758,0.49316,0.50935
0.584,0.51757,0.49317,0.50933
0.585,0.51756,0.49317,0.50931
0.586,0.51756,0.49318,0.50928
0.587,0.51755,0.49319,0.50926
0.588,0.51754,0.49319,0.50924
0.589,0.51753,0.4932,0.50922
0.59,0.51753,0.4932,0.50919
0.591,0.51752,0.49321,0.50917
0.592,0.51751,0.49321,0.50915
0.593,0.5175,0.49322,0.50913
0.594,0.51749,0.49322,0.5091
0.595,0.51749,0.49323,0.50908
0.596,0.51748,0.49324,0.50906
0.597,0.51747,0.49324,0.50904
0.598,0.51746,0.49325,0.50902
0.599,0.51745,0.49325,0.50899
0.6,0.51745,0.49326,0.50897
0.601,0.51744,0.49326,0.50895
0.602,0.51743,0.49327,0.50893
0.603,0.51742,0.49327,0.50891
0.604,0.51741,0.49328,0.50889
0.605,0.51741,0.49328,0.50886
0.606,0.5174,0.49329,0.50884
0.607,0.51739,0.49329,0.50882
0.608,0.51738,0.4933,0.5088
0.609,0.51737,0.49331,0.50878
0.61,0.51737,0.49331,0.50876
0.611,0.51736,0.49332,0.50874
0.612,0.51735,0.49332,0.50872
0.613,0.51734,0.49333,0.50869
0.614,0.51733,0.49333,0.50867
0.615,0.51732,0.49334,0.50865
0.616,0.51732,0.49334,0.50863
0.617,0.51731,0.49335,0.50861
0.618,0.5173,0.49335,0.50859
0.619,0.51729,0.49336,0.50857
0.62,0.51728,0.49337,0.50855
0.621,0.51728,0.49337,0.50853
0.622,0.51727,0.49338,0.50851
0.623,0.51726,0.49338,0.50849
0.624,0.51725,0.49339,0.50847
0.625,0.51724,0.49339,0.50845
0.626,0.51723,0.4934,0.50843
0.627,0.51723,0.4934,0.50841
0.628,0.51722,0.49341,0.50838
0.629,0.51721,0.49341,0.50836
0.63,0.5172,0.49342,0.50834
0.631,0.51719,0.49342,0.50832
0.632,0.51718,0.49343,0.5083
0.633,0.51718,0.49343,0.50828
0.634,0.51717,0.49344,0.50826
0.635,0.51716,0.49345,0.50824
0.636,0.51715,0.49345,0.50822
0.637,0.51714,0.49346,0.5082
0.638,0.51713,0.49346,0.50818
0.639,0.51713,0.49347,0.50817
0.64,0.51712,0.49347,0.50815
0.641,0.51711,0.49348,0.50813
0.642,0.5171,0.49348,0.50811
0.643,0.51709,0.49349,0.50809
0.644,0.51708,0.49349,0.50807
0.645,0.51708,0.4935,0.50805
0.646,0.51707,0.4935,0.50803
0.647,0.51706,0.49351,0.50801
0.648,0.51705,0.49351,0.50799
0.649,0.51704,0.49352,0.50797
0.65,0.51703,0.49352,0.50795
0.651,0.51702,0.49353,0.50793
0.652,0.51702,0.49353,0.50791
0.653,0.51701,0.49354,0.50789
0.654,0.517,0.49355,0.50788
0.655,0.51699,0.49355,0.50786
0.656,0.51698,0.49356,0.50784
0.657,0.51697,0.49356,0.50782
0.658,0.51696,0.49357,0.5078
0.659,0.51696,0.49357,0.50778
0.66,0.51695,0.49358,0.50776
0.661,0.51694,0.49358,0.50774
0.662,0.51693,0.49359,0.50772
0.663,0.51692,0.49359,0.50771
0.664,0.51691,0.4936,0.50769
0.665,0.5169,0.4936,0.50767
0.666,0.5169,0.49361,0.50765
0.667,0.51689,0.49361,0.50763
0.668,0.51688,0.49362,0.50761
0.669,0.51687,0.49362,0.5076
0.67,0.51686,0.49363,0.50758
0.671,0.51685,0.49363,0.50756
0.672,0.51684,0.49364,0.50754
0.673,0.51684,0.49364,0.50752
0.674,0.51683,0.49365,0.5075
0.675,0.51682,0.49365,0.50749
0.676,0.51681,0.49366,0.50747
0.677,0.5168,0.49366,0.50745
0.678,0.51679,0.49367,0.50743
0.679,0.51678,0.49368,0.50741
0.68,0.51677,0.49368,0.5074
0.681,0.51677,0.49369,0.50738
0.682,0.51676,0.49369,0.50736
0.683,0.51675,0.4937,0.50734
0.684,0.51674,0.4937,0.50733
0.685,0.51673,0.49371,0.50731
0.686,0.51672,0.49371,0.50729
0.687,0.51671,0.49372,0.50727
0.688,0.5167,0.49372,0.50726
0.689,0.5167,0.49373,0.50724
0.69,0.51669,0.49373,0.50722
0.691,0.51668,0.49374,0.5072
0.692,0.51667,0.49374,0.50719
0.693,0.51666,0.49375,0.50717
0.694,0.51665,0.49375,0.50715
0.695,0.51664,0.49376,0.50713
0.696,0.51663,0.49376,0.50712
0.697,0.51662,0.49377,0.5071
0.698,0.51662,0.49377,0.50708
0.699,0.51661,0.49378,0.50707
0.7,0.5166,0.49378,0.50705
0.701,0.51659,0.49379,0.50703
0.702,0.51658,0.49379,0.50701
0.703,0.51657,0.4938,0.507
0.704,0.51656,0.4938,0.50698
0.705,0.51655,0.49381,0.50696
0.706,0.51654,0.49381,0.50695
0.707,0.51654,0.49382,0.50693
0.708,0.51653,0.49382,0.50691
0.709,0.51652,0.49383,0.5069
0.71,0.51651,0.49383,0.50688
0.711,0.5165,0.49384,0.50686
0.712,0.51649,0.49384,0.50685
0.713,0.51648,0.49385,0.50683
0.714,0.51647,0.49385,0.50681
0.715,0.51646,0.49386,0.5068
0.716,0.51645,0.49386,0.50678
0.717,0.51645,0.49387,0.50676
0.718,0.51644,0.49387,0.50675
0.719,0.51643,0.49388,0.50673
0.72,0.51642,0.49388,0.50672
0.721,0.51641,0.49389,0.5067
0.722,0.5164,0.49389,0.50668
0.723,0.51639,0.4939,0.50667
0.724,0.51638,0.4939,0.50665
0.725,0.51637,0.49391,0.50663
0.726,0.51636,0.49391,0.50662
0.727,0.51635,0.49392,0.5066
0.728,0.51635,0.49392,0.50659
0.729,0.51634,0.49393,0.50657
0.73,0.51633,0.49393,0.50656
0.731,0.51632,0.49394,0.50654
0.732,0.51631,0.49394,0.50652
0.733,0.5163,0.49395,0.50651
0.734,0.51629,0.49395,0.50649
0.735,0.51628,0.49396,0.50648
0.736,0.51627,0.49396,0.50646
0.737,0.51626,0.49397,0.50644
0.738,0.51625,0.49397,0.50643
