380.000000	0.000669	0.000000	0.000000	0.000000	0.000046	0.000000
385.000000	0.000023	0.000000	0.000071	0.000000	0.000139	0.000000
390.000000	0.000089	0.000000	0.000078	0.000000	0.000233	0.000000
395.000000	0.000188	0.000000	0.000121	0.000000	0.000202	0.000000
400.000000	0.000177	0.000000	0.000141	0.000000	0.000163	0.000000
405.000000	0.000074	0.000000	0.000240	0.000000	0.000011	0.000000
410.000000	0.000279	0.000000	0.000253	0.000000	0.000028	0.000000
415.000000	0.000192	0.000000	0.000042	0.000000	0.000220	0.000000
420.000000	0.000278	0.000000	0.000237	0.000000	0.000529	0.000000
425.000000	0.000257	0.000000	0.000392	0.000000	0.002221	0.000000
430.000000	0.000218	0.000000	0.000739	0.000000	0.005755	0.000000
435.000000	0.000509	0.000000	0.001647	0.000000	0.013607	0.000000
440.000000	0.000789	0.000000	0.003634	0.000000	0.029040	0.000000
445.000000	0.001459	0.000000	0.006736	0.000000	0.056122	0.000000
450.000000	0.001448	0.000000	0.007805	0.000000	0.066450	0.000000
455.000000	0.000589	0.000000	0.005438	0.000000	0.046450	0.000000
460.000000	0.000565	0.000000	0.003434	0.000000	0.029565	0.000000
465.000000	0.000252	0.000000	0.002647	0.000000	0.020127	0.000000
470.000000	0.000162	0.000000	0.002058	0.000000	0.012010	0.000000
475.000000	0.000117	0.000000	0.002193	0.000000	0.007594	0.000000
480.000000	0.000083	0.000000	0.002882	0.000000	0.004903	0.000000
485.000000	0.000094	0.000000	0.002915	0.000000	0.003121	0.000000
490.000000	0.000154	0.000000	0.002882	0.000000	0.001975	0.000000
495.000000	0.000028	0.000000	0.003179	0.000000	0.001776	0.000000
500.000000	0.000069	0.000000	0.004364	0.000000	0.001937	0.000000
505.000000	0.000222	0.000000	0.006998	0.000000	0.002378	0.000000
510.000000	0.000554	0.000000	0.011415	0.000000	0.003055	0.000000
515.000000	0.001003	0.000000	0.018659	0.000000	0.003785	0.000000
520.000000	0.001280	0.000000	0.025040	0.000000	0.003928	0.000000
525.000000	0.001580	0.000000	0.030441	0.000000	0.003613	0.000000
530.000000	0.001584	0.000000	0.035555	0.000000	0.003452	0.000000
535.000000	0.001624	0.000000	0.038633	0.000000	0.003273	0.000000
540.000000	0.001592	0.000000	0.040310	0.000000	0.003090	0.000000
545.000000	0.001588	0.000000	0.039179	0.000000	0.002488	0.000000
550.000000	0.001189	0.000000	0.034920	0.000000	0.001791	0.000000
555.000000	0.000937	0.000000	0.029563	0.000000	0.001415	0.000000
560.000000	0.000745	0.000000	0.025365	0.000000	0.001099	0.000000
565.000000	0.000467	0.000000	0.020951	0.000000	0.000736	0.000000
570.000000	0.000674	0.000000	0.017185	0.000000	0.000595	0.000000
575.000000	0.001103	0.000000	0.013222	0.000000	0.000622	0.000000
580.000000	0.001908	0.000000	0.010145	0.000000	0.000469	0.000000
585.000000	0.003297	0.000000	0.008105	0.000000	0.000451	0.000000
590.000000	0.004374	0.000000	0.006200	0.000000	0.000450	0.000000
595.000000	0.005624	0.000000	0.005121	0.000000	0.000243	0.000000
600.000000	0.006945	0.000000	0.004306	0.000000	0.000280	0.000000
605.000000	0.008820	0.000000	0.003951	0.000000	0.000087	0.000000
610.000000	0.021215	0.000000	0.007555	0.000000	0.000062	0.000000
615.000000	0.031148	0.000000	0.009629	0.000000	0.000102	0.000000
620.000000	0.013985	0.000000	0.004008	0.000000	0.000000	0.000000
625.000000	0.015251	0.000000	0.003788	0.000000	0.000020	0.000000
630.000000	0.072100	0.000000	0.016770	0.000000	0.000166	0.000000
635.000000	0.062188	0.000000	0.014207	0.000000	0.000053	0.000000
640.000000	0.010765	0.000000	0.002718	0.000000	0.000015	0.000000
645.000000	0.008394	0.000000	0.002024	0.000000	-0.000005	0.000000
650.000000	0.009935	0.000000	0.002229	0.000000	0.000000	0.000000
655.000000	0.003428	0.000000	0.000939	0.000000	0.000008	0.000000
660.000000	0.001746	0.000000	0.000749	0.000000	0.000000	0.000000
665.000000	0.001192	0.000000	0.000332	0.000000	0.000179	0.000000
670.000000	0.001060	0.000000	0.000433	0.000000	0.000575	0.000000
675.000000	0.000851	0.000000	0.000627	0.000000	0.000495	0.000000
680.000000	0.001002	0.000000	0.000770	0.000000	0.000558	0.000000
685.000000	0.000290	0.000000	0.000431	0.000000	0.000841	0.000000
690.000000	0.000597	0.000000	0.000297	0.000000	0.001020	0.000000
695.000000	0.000452	0.000000	0.000269	0.000000	0.001060	0.000000
700.000000	0.000599	0.000000	0.000314	0.000000	0.000540	0.000000
705.000000	0.000511	0.000000	-0.000014	0.000000	0.000777	0.000000
710.000000	0.000425	0.000000	0.000000	0.000000	0.000000	0.000000
715.000000	0.000552	0.000000	0.000000	0.000000	0.000263	0.000000
720.000000	0.000101	0.000000	0.000000	0.000000	0.000000	0.000000
725.000000	0.000272	0.000000	0.000001	0.000000	0.000001	0.000000
730.000000	0.000254	0.000000	0.000000	0.000000	0.000000	0.000000
735.000000	0.000471	0.000000	0.000288	0.000000	-0.000000	0.000000
740.000000	0.000000	0.000000	0.000131	0.000000	0.000000	0.000000
745.000000	0.000002	0.000000	0.000106	0.000000	0.000244	0.000000
750.000000	0.000000	0.000000	0.001112	0.000000	0.000559	0.000000
755.000000	-0.000000	0.000000	0.001688	0.000000	0.001321	0.000000
760.000000	0.000000	0.000000	0.000000	0.000000	0.001665	0.000000
765.000000	0.000000	0.000000	0.001295	0.000000	0.002306	0.000000
770.000000	0.000000	0.000000	0.000893	0.000000	0.000370	0.000000
775.000000	-0.000069	0.000000	0.000707	0.000000	0.004706	0.000000
780.000000	0.001268	0.000000	0.000000	0.000000	0.000000	0.000000
