380.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
385.000000	0.000000	0.000000	0.000000	0.000000	-0.000010	0.000000
390.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
395.000000	0.000258	0.000000	-0.000001	0.000000	-0.000001	0.000000
400.000000	0.000263	0.000000	0.000000	0.000000	0.000052	0.000000
405.000000	0.000513	0.000000	0.000125	0.000000	0.000125	0.000000
410.000000	0.000279	0.000000	0.000252	0.000000	0.000028	0.000000
415.000000	0.000200	0.000000	0.000459	0.000000	-0.000012	0.000000
420.000000	0.000217	0.000000	0.000503	0.000000	0.000263	0.000000
425.000000	0.000270	0.000000	0.000599	0.000000	0.000792	0.000000
430.000000	0.000121	0.000000	0.000655	0.000000	0.001787	0.000000
435.000000	0.000394	0.000000	0.000717	0.000000	0.004939	0.000000
440.000000	0.000486	0.000000	0.000900	0.000000	0.011045	0.000000
445.000000	0.000781	0.000000	0.001387	0.000000	0.022893	0.000000
450.000000	0.001277	0.000000	0.002524	0.000000	0.045595	0.000000
455.000000	0.001827	0.000000	0.003676	0.000000	0.069507	0.000000
460.000000	0.001714	0.000000	0.003346	0.000000	0.066350	0.000000
465.000000	0.001111	0.000000	0.002425	0.000000	0.044173	0.000000
470.000000	0.000721	0.000000	0.002785	0.000000	0.030000	0.000000
475.000000	0.000708	0.000000	0.005168	0.000000	0.021088	0.000000
480.000000	0.000334	0.000000	0.007175	0.000000	0.012380	0.000000
485.000000	0.000704	0.000000	0.007687	0.000000	0.007831	0.000000
490.000000	0.000399	0.000000	0.007575	0.000000	0.005015	0.000000
495.000000	0.000455	0.000000	0.007057	0.000000	0.003325	0.000000
500.000000	0.000538	0.000000	0.007855	0.000000	0.002633	0.000000
505.000000	0.000742	0.000000	0.011835	0.000000	0.002516	0.000000
510.000000	0.001328	0.000000	0.018750	0.000000	0.002993	0.000000
515.000000	0.001951	0.000000	0.027712	0.000000	0.002966	0.000000
520.000000	0.002348	0.000000	0.033085	0.000000	0.002406	0.000000
525.000000	0.002792	0.000000	0.038037	0.000000	0.001771	0.000000
530.000000	0.002979	0.000000	0.041020	0.000000	0.001219	0.000000
535.000000	0.003033	0.000000	0.042083	0.000000	0.001057	0.000000
540.000000	0.003011	0.000000	0.042520	0.000000	0.001003	0.000000
