380.000000	0.000000	0.000000
385.000000	0.000000	0.000000
390.000000	0.000000	0.000000
395.000000	0.000040	0.000000
400.000000	0.000000	0.000000
405.000000	-0.000022	0.000000
410.000000	0.000000	0.000000
415.000000	-0.000006	0.000000
420.000000	0.000255	0.000000
425.000000	0.000711	0.000000
430.000000	0.001374	0.000000
435.000000	0.003180	0.000000
440.000000	0.006075	0.000000
445.000000	0.012099	0.000000
450.000000	0.023260	0.000000
455.000000	0.036390	0.000000
460.000000	0.035730	0.000000
465.000000	0.024275	0.000000
470.000000	0.016610	0.000000
475.000000	0.013538	0.000000
480.000000	0.010060	0.000000
485.000000	0.007786	0.000000
490.000000	0.006295	0.000000
495.000000	0.005220	0.000000
500.000000	0.005430	0.000000
505.000000	0.007402	0.000000
510.000000	0.010850	0.000000
515.000000	0.014956	0.000000
520.000000	0.017160	0.000000
525.000000	0.019672	0.000000
530.000000	0.021915	0.000000
535.000000	0.022383	0.000000
540.000000	0.021690	0.000000
545.000000	0.019431	0.000000
550.000000	0.016640	0.000000
555.000000	0.013715	0.000000
560.000000	0.011210	0.000000
565.000000	0.009098	0.000000
570.000000	0.006965	0.000000
575.000000	0.005296	0.000000
580.000000	0.004387	0.000000
585.000000	0.004610	0.000000
590.000000	0.005110	0.000000
595.000000	0.004924	0.000000
600.000000	0.005190	0.000000
605.000000	0.006209	0.000000
610.000000	0.017030	0.000000
615.000000	0.026461	0.000000
620.000000	0.010855	0.000000
625.000000	0.011991	0.000000
630.000000	0.058600	0.000000
635.000000	0.050918	0.000000
640.000000	0.008745	0.000000
645.000000	0.007231	0.000000
650.000000	0.008280	0.000000
655.000000	0.003288	0.000000
660.000000	0.001635	0.000000
665.000000	0.000731	0.000000
670.000000	0.001123	0.000000
675.000000	0.000331	0.000000
680.000000	0.000410	0.000000
685.000000	0.000110	0.000000
690.000000	0.000150	0.000000
695.000000	0.000046	0.000000
700.000000	0.000000	0.000000
705.000000	0.000201	0.000000
710.000000	0.000598	0.000000
715.000000	0.000777	0.000000
720.000000	0.001197	0.000000
725.000000	0.000887	0.000000
730.000000	0.001103	0.000000
735.000000	0.000970	0.000000
740.000000	0.000210	0.000000
745.000000	0.000091	0.000000
750.000000	0.000312	0.000000
755.000000	0.000509	0.000000
760.000000	0.000000	0.000000
765.000000	-0.000000	0.000000
770.000000	0.000000	0.000000
775.000000	0.000000	0.000000
780.000000	0.000000	0.000000
