380.000000	0.000245	0.000000	0.000119	0.000000	0.000191	0.000000	0.000373	0.000000
385.000000	0.000139	0.000000	0.000147	0.000000	0.000169	0.000000	0.000403	0.000000
390.000000	0.000158	0.000000	0.000097	0.000000	0.000118	0.000000	0.000415	0.000000
395.000000	0.000107	0.000000	0.000168	0.000000	0.000164	0.000000	0.000323	0.000000
400.000000	0.000064	0.000000	0.000123	0.000000	0.000176	0.000000	0.000307	0.000000
405.000000	0.000064	0.000000	0.000093	0.000000	0.000149	0.000000	0.000366	0.000000
410.000000	0.000049	0.000000	0.000090	0.000000	0.000227	0.000000	0.000400	0.000000
415.000000	0.000050	0.000000	0.000118	0.000000	0.000450	0.000000	0.000655	0.000000
420.000000	0.000116	0.000000	0.000139	0.000000	0.001169	0.000000	0.001448	0.000000
425.000000	0.000174	0.000000	0.000305	0.000000	0.003064	0.000000	0.003618	0.000000
430.000000	0.000392	0.000000	0.000669	0.000000	0.007660	0.000000	0.008725	0.000000
435.000000	0.000697	0.000000	0.001455	0.000000	0.017338	0.000000	0.019422	0.000000
440.000000	0.001301	0.000000	0.002922	0.000000	0.035565	0.000000	0.039705	0.000000
445.000000	0.001957	0.000000	0.005205	0.000000	0.064095	0.000000	0.071056	0.000000
450.000000	0.001894	0.000000	0.006060	0.000000	0.075050	0.000000	0.082750	0.000000
455.000000	0.001164	0.000000	0.004438	0.000000	0.054396	0.000000	0.059766	0.000000
460.000000	0.000702	0.000000	0.002832	0.000000	0.033895	0.000000	0.037310	0.000000
465.000000	0.000526	0.000000	0.002098	0.000000	0.022597	0.000000	0.025107	0.000000
470.000000	0.000415	0.000000	0.001843	0.000000	0.013870	0.000000	0.016020	0.000000
475.000000	0.000364	0.000000	0.002252	0.000000	0.008933	0.000000	0.011450	0.000000
480.000000	0.000312	0.000000	0.002896	0.000000	0.005720	0.000000	0.008915	0.000000
485.000000	0.000268	0.000000	0.003122	0.000000	0.003700	0.000000	0.007022	0.000000
490.000000	0.000224	0.000000	0.003213	0.000000	0.002608	0.000000	0.006025	0.000000
495.000000	0.000263	0.000000	0.003889	0.000000	0.002345	0.000000	0.006456	0.000000
500.000000	0.000291	0.000000	0.005435	0.000000	0.002510	0.000000	0.008185	0.000000
505.000000	0.000375	0.000000	0.008492	0.000000	0.003002	0.000000	0.011860	0.000000
510.000000	0.000558	0.000000	0.013980	0.000000	0.003778	0.000000	0.018260	0.000000
515.000000	0.000838	0.000000	0.022173	0.000000	0.004541	0.000000	0.027520	0.000000
520.000000	0.001144	0.000000	0.029975	0.000000	0.004594	0.000000	0.035700	0.000000
525.000000	0.001371	0.000000	0.036127	0.000000	0.004234	0.000000	0.041709	0.000000
530.000000	0.001561	0.000000	0.042440	0.000000	0.003891	0.000000	0.047845	0.000000
535.000000	0.001585	0.000000	0.045956	0.000000	0.003605	0.000000	0.051190	0.000000
540.000000	0.001559	0.000000	0.048125	0.000000	0.003327	0.000000	0.053050	0.000000
545.000000	0.001433	0.000000	0.046394	0.000000	0.002814	0.000000	0.050694	0.000000
550.000000	0.001253	0.000000	0.041350	0.000000	0.002142	0.000000	0.044790	0.000000
555.000000	0.001057	0.000000	0.035871	0.000000	0.001565	0.000000	0.038558	0.000000
560.000000	0.000978	0.000000	0.030850	0.000000	0.001140	0.000000	0.033025	0.000000
565.000000	0.000928	0.000000	0.025668	0.000000	0.000852	0.000000	0.027554	0.000000
570.000000	0.001083	0.000000	0.021015	0.000000	0.000666	0.000000	0.022830	0.000000
575.000000	0.001659	0.000000	0.016417	0.000000	0.000482	0.000000	0.018600	0.000000
580.000000	0.002932	0.000000	0.012360	0.000000	0.000366	0.000000	0.015585	0.000000
